status	path	source_url	original_logged_bytes	overcompressed_bytes	downloaded_bytes	final_bytes	method	reason
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Strands2Cards_Automatic_Generation_of_Hair_Cards_from_Strands.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763864	121167312	1064013	121167312	5042604	gs-600dpi-q100; 4.81MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/Single_Edge_Collapse_Quad_Dominant_Mesh_Reduction.pdf	https://dl.acm.org/doi/pdf/10.1145/3731143	120617010	2210552	120617010	9191820	gs-600dpi-q100; 8.77MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/NeurCross_A_Neural_Approach_to_Computing_Cross_Fields_for_Quad_Mesh_Generation.pdf	https://dl.acm.org/doi/pdf/10.1145/3731159	119545355	2479143	119545355	18768524	gs-360dpi-q95; 17.90MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Force_Dual_Modes_Subspace_Design_from_Stochastic_Forces.pdf	https://dl.acm.org/doi/pdf/10.1145/3763310	119069068	1973906	119069068	12854817	gs-600dpi-q100; 12.26MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/LookUp3D_Data_Driven_3D_Scanning.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763986	118076069	1503392	118076069	10296385	gs-600dpi-q100; 9.82MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Fast_Editing_of_Singularities_in_Field_Aligned_Stripe_Patterns.pdf	https://dl.acm.org/doi/pdf/10.1145/3550469.3555387	117552098	1078116	117552098	3114739	gs-600dpi-q100; 2.97MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/CT2Hair_High_fidelity_3D_Hair_Modeling_Using_Computed_Tomography.pdf	https://dl.acm.org/doi/pdf/10.1145/3592106	117312116	1253806	117312116	10131356	gs-600dpi-q100; 9.66MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/Inverse_Geometric_Locomotion.pdf	https://dl.acm.org/doi/pdf/10.1145/3731187	115536236	952665	115536236	5969491	gs-600dpi-q100; 5.69MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Deep_Fourier_based_Arbitrary_scale_Super_resolution_for_Real_time_Rendering.pdf	https://dl.acm.org/doi/pdf/10.1145/3641519.3657439	115531558	1231442	115531558	4685501	gs-600dpi-q100; 4.47MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Realistic_Cloth_Rendering_with_a_Ray_Wave_Hybrid_Shading_Model.pdf	https://dl.acm.org/doi/pdf/10.1145/3763359	113092045	6007868	113092045	8459620	gs-600dpi-q100; 8.07MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Slippage_Preserving_Reshaping_of_Human_Made_3D_Content.pdf	https://dl.acm.org/doi/pdf/10.1145/3618391	112964356	1538744	112964356	5743067	gs-600dpi-q100; 5.48MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Fine_Grained_Spatially_Varying_Material_Selection_in_Images.pdf	https://dl.acm.org/doi/pdf/10.1145/3763332	112309517	1660516	112309517	5753675	gs-600dpi-q100; 5.49MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2022/Efficient_Kinetic_Simulation_of_Two_Phase_Flows.pdf	https://dl.acm.org/doi/pdf/10.1145/3528223.3530132	111994794	849129	111994794	5980019	gs-600dpi-q100; 5.70MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Hydrophobic_and_Hydrophilic_Solid_Fluid_Interaction.pdf	https://dl.acm.org/doi/pdf/10.1145/3550454.3555478	110620751	6321638	110620751	2323687	gs-600dpi-q100; 2.22MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/A_Practical_Wave_Optics_Reflection_Model_for_Hair_and_Fur.pdf	https://dl.acm.org/doi/pdf/10.1145/3592446	109732597	1018137	109732597	6136242	gs-600dpi-q100; 5.85MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/Second_order_Stencil_Descent_for_Interior_point_Hyperelasticity.pdf	https://dl.acm.org/doi/pdf/10.1145/3592104	108351087	1171879	108351087	3490229	gs-600dpi-q100; 3.33MiB	ok
page_mismatch	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Cafca_High_quality_Novel_View_Synthesis_of_Expressive_Faces_from_Casual_Few_shot_Captures.pdf	https://dl.acm.org/doi/pdf/10.1145/3680528	105185547	927125	1239023781			current_pages=15; downloaded_pages=539
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Capacitive_Touch_Sensing_on_General_3D_Surfaces.pdf	https://dl.acm.org/doi/pdf/10.1145/3658185	105041964	1194036	105041964	5074923	gs-600dpi-q100; 4.84MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/QUASAR_Quad_based_Adaptive_Streaming_And_Rendering.pdf	https://dl.acm.org/doi/pdf/10.1145/3731213	104896562	2884803	104896562	20169392	gs-450dpi-q95; 19.24MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2022/ASSET_Autoregressive_Semantic_Scene_Editing_With_Transformers_at_High_Resolutions.pdf	https://dl.acm.org/doi/pdf/10.1145/3528223.3530172	104665008	969079	104665008	5106351	gs-600dpi-q100; 4.87MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2022/SNeRF_Stylized_Neural_Implicit_Representations_for_3D_Scenes.pdf	https://dl.acm.org/doi/pdf/10.1145/3528223.3530107	104391252	1605740	104391252	9246250	gs-600dpi-q100; 8.82MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2022/Umbrella_Meshes_Elastic_Mechanisms_for_Freeform_Shape_Deployment.pdf	https://dl.acm.org/doi/pdf/10.1145/3528223.3530089	104383174	1690840	104383174	9331762	gs-600dpi-q100; 8.90MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Large_Scale_Farm_Scene_Modeling_from_Remote_Sensing_Imagery.pdf	https://dl.acm.org/doi/pdf/10.1145/3687918	102915737	687042	102915737	3935479	gs-600dpi-q100; 3.75MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/Variational_Quasi_harmonic_Maps_for_Computing_Diffeomorphisms.pdf	https://dl.acm.org/doi/pdf/10.1145/3592105	102597868	4562897	102597868	18006138	gs-300dpi-q95; 17.17MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Designing_triangle_meshes_with_controlled_roughness.pdf	https://dl.acm.org/doi/pdf/10.1145/3687940	102339645	1604337	102339645	9965918	gs-600dpi-q100; 9.50MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2022/Penetration_free_Projective_Dynamics_on_the_GPU.pdf	https://dl.acm.org/doi/pdf/10.1145/3528223.3530069	101921390	1994362	101921390	10275058	gs-600dpi-q100; 9.80MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/Controllable_Complex_Freezing_Dynamics_Simulation_on_Thin_Films.pdf	https://dl.acm.org/doi/pdf/10.1145/3731170	101635151	1022896	101635151	6209242	gs-600dpi-q100; 5.92MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Stochastic_Computation_of_Barycentric_Coordinates.pdf	https://dl.acm.org/doi/pdf/10.1145/3658131	101251348	1065361	101251348	4525345	gs-600dpi-q100; 4.32MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/NESI_Neural_Explicit_Shape_Intersection_Based_Geometry_Representation.pdf	https://dl.acm.org/doi/pdf/10.1145/3742893	101027494	3639140	101027494	11872737	gs-600dpi-q100; 11.32MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/NU_NeRF_Neural_Reconstruction_of_Nested_Transparent_Objects_with_Uncontrolled_Capture_Environment.pdf	https://dl.acm.org/doi/pdf/10.1145/3687757	100288693	1278711	100288693	6067058	gs-600dpi-q100; 5.79MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Simplifying_Textured_Triangle_Meshes_in_the_Wild.pdf	https://dl.acm.org/doi/pdf/10.1145/3763277	99101854	1836790	99101854	11545489	gs-600dpi-q100; 11.01MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Efficient_Cone_Singularity_Construction_for_Conformal_Parameterizations.pdf	https://dl.acm.org/doi/pdf/10.1145/3618407	98610047	1657423	98610047	6631945	gs-600dpi-q100; 6.32MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/PanoDreamer_Optimization_Based_Single_Image_to_360_3D_Scene_With_Diffusion.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763883	98485235	1021034	98485235	6102570	gs-600dpi-q100; 5.82MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/UTDesign_A_Unified_Framework_for_Stylized_Text_Editing_and_Generation_in_Graphic_Design_Images.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763923	96970037	1538865	96970037	5611416	gs-600dpi-q100; 5.35MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Text_Guided_Synthesis_of_Eulerian_Cinemagraphs.pdf	https://dl.acm.org/doi/pdf/10.1145/3618326	95885511	2352305	95885511	6713202	gs-600dpi-q100; 6.40MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Neural_Kinematic_Bases_for_Fluids.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763925	95734392	3227473	95734392	9157902	gs-600dpi-q100; 8.73MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Curl_Flow_Boundary_Respecting_Pointwise_Incompressible_Velocity_Interpolation_for_Grid_Based_Fluids.pdf	https://dl.acm.org/doi/pdf/10.1145/3550454.3555498	95133243	1713934	95133243	7768818	gs-360dpi-q95; 7.41MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/Curl_Quantization_for_Automatic_Placement_of_Knit_Singularities.pdf	https://dl.acm.org/doi/pdf/10.1145/3721238.3730715	95010534	556824	95010534	6118365	gs-600dpi-q100; 5.83MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/A_Biologically_Inspired_Hair_Aging_Model.pdf	https://dl.acm.org/doi/pdf/10.1145/3550454.3555444	93721761	614459	93721761	4979049	gs-600dpi-q100; 4.75MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Lightning_fast_Method_of_Fundamental_Solutions.pdf	https://dl.acm.org/doi/pdf/10.1145/3658199	93340012	1112473	93340012	6066767	gs-600dpi-q100; 5.79MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Fabricable_3D_Wire_Art.pdf	https://dl.acm.org/doi/pdf/10.1145/3641519.3657453	92857787	1417853	92857787	6847898	gs-600dpi-q100; 6.53MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/ColorfulCurves_Palette_aware_Lightness_Control_and_Color_Editing_via_Sparse_Optimization.pdf	https://dl.acm.org/doi/pdf/10.1145/3592405	92096174	6074577	92096174	10463945	gs-600dpi-q100; 9.98MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Fabricable_Discretized_Ruled_Surfaces.pdf	https://dl.acm.org/doi/pdf/10.1145/3734519	91919492	2702305	91919492	17689503	gs-600dpi-q100; 16.87MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/A_Hybrid_Near_wall_Model_for_Kinetic_Simulation_of_Turbulent_Boundary_Layer_Flows.pdf	https://dl.acm.org/doi/pdf/10.1145/3730829	90782329	2687556	90782329	12449165	gs-600dpi-q100; 11.87MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/AniTex_Light_Geometry_Consistent_PBR_Material_Generation_for_Animatable_Objects.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763936	90541873	1245340	90541873	5396634	gs-600dpi-q100; 5.15MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/Diffusing_Winding_Gradients_DWG_A_Parallel_and_Scalable_Method_for_3D_Reconstruction_from_Unoriented_Point_Clouds.pdf	https://dl.acm.org/doi/pdf/10.1145/3727873	90297051	2448864	90297051	15817925	gs-600dpi-q100; 15.09MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Reconfigurable_Hinged_Kirigami_Tessellations.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763895	89778128	2363685	89778128	16239526	gs-600dpi-q100; 15.49MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/Designing_3D_Anisotropic_Frame_Fields_with_Odeco_Tensors.pdf	https://dl.acm.org/doi/pdf/10.1145/3731181	89345687	1700875	89345687	9522417	gs-600dpi-q100; 9.08MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/A_Construct_optimize_Approach_to_Sparse_View_Synthesis_Without_Camera_Pose.pdf	https://dl.acm.org/doi/pdf/10.1145/3641519.3657427	89085845	1742695	89085845	8818427	gs-600dpi-q100; 8.41MiB	ok
