status	path	source_url	original_logged_bytes	overcompressed_bytes	downloaded_bytes	final_bytes	method	reason
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/Be_Decisive_Noise-Induced_Layouts_for_Multi-Subject_Generation.pdf	http://arxiv.org/abs/2505.21488	43275654	1557200	43275654	15338892	gs-600dpi-q100; 14.63MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/4D_RGPT_Toward_Region_level_4D_Understanding_via_Perceptual_Distillation.pdf	https://arxiv.org/abs/2512.17012	42769260	3442152	42769260	15594260	gs-600dpi-q100; 14.87MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/Kinematic_Motion_Retargeting_for_Contact-Rich_Anthropomorphic_Manipulations.pdf	http://arxiv.org/abs/2402.04820	42764656	1241085	42764656	5200919	gs-600dpi-q100; 4.96MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/SwiftTailor_Efficient_3D_Garment_Generation_with_Geometry_Image_Representation.pdf	https://arxiv.org/abs/2603.19053	42724141	1346128	42724141	7037193	gs-600dpi-q100; 6.71MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/Nerfstudio_A_Modular_Framework_for_Neural_Radiance_Field_Development.pdf	https://arxiv.org/abs/2302.04264	42620609	1703705	42620609	20193050	gs-600dpi-q100; 19.26MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/NASM_Neural_Anisotropic_Surface_Meshing.pdf	https://arxiv.org/abs/2410.23109	43287105	4241932	43287105	17263808	gs-360dpi-q95; 16.46MiB	ok
replaced	obsidian-vault/paperPDFs/ICLR_2026/VoMP_Predicting_Volumetric_Mechanical_Property_Fields.pdf	https://arxiv.org/abs/2510.22975	42384337	3864722	42384337	9886929	gs-600dpi-q100; 9.43MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/Language_based_Photo_Color_Adjustment_for_Graphic_Designs.pdf	https://arxiv.org/abs/2308.03059	42348386	1221302	42348386	6007605	gs-600dpi-q100; 5.73MiB	ok
replaced	obsidian-vault/paperPDFs/ICLR_2024/EmerDiff_Emerging_Pixel_level_Semantic_Knowledge_in_Diffusion_Models.pdf	https://arxiv.org/abs/2401.11739	42095734	1303533	42095734	9539968	gs-600dpi-q100; 9.10MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/I2I_Bench_A_Comprehensive_Benchmark_Suite_for_Image_to_Image_Editing_Models.pdf	https://arxiv.org/abs/2512.04660	42209874	3446200	42209874	11982610	gs-360dpi-q95; 11.43MiB	ok
