status	path	source_url	original_logged_bytes	overcompressed_bytes	downloaded_bytes	final_bytes	method	reason
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/ART_DECO_Arbitrary_Text_Guidance_for_3D_Detailizer_Construction.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763877	37763011	1770346	37763011	4232234	gs-600dpi-q100; 4.04MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Voyager_Long_Range_and_World_Consistent_Video_Diffusion_for_Explorable_3D_Scene_Generation.pdf	https://dl.acm.org/doi/pdf/10.1145/3763330	37315733	2450409	37315733	6873948	gs-450dpi-q95; 6.56MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/Stealth_Shaper_Reflectivity_Optimization_as_Surface_Stylization.pdf	https://dl.acm.org/doi/pdf/10.1145/3588432.3591542	37122639	1249022	37122639	4793754	gs-600dpi-q100; 4.57MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/Cirrus_Adaptive_Hybrid_Particle_Grid_Flow_Maps_on_GPU.pdf	https://dl.acm.org/doi/pdf/10.1145/3731190	36928939	914666	36928939	4966885	gs-600dpi-q100; 4.74MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/PhysicsFC_Learning_User_Controlled_Skills_for_a_Physics_Based_Football_Player_Controller.pdf	https://dl.acm.org/doi/pdf/10.1145/3731425	36493312	1077331	36370467	3104382	gs-600dpi-q100; 2.96MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Motion_In_betweening_via_Two_stage_Transformers.pdf	https://dl.acm.org/doi/pdf/10.1145/3550454.3555454	36485149	884240	36485149	2419899	gs-600dpi-q100; 2.31MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Hyperspectral_Polarimetric_BRDFs_of_Real_world_Materials.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763853	36278818	2139596	36278818	9353487	gs-600dpi-q100; 8.92MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/Piecewise_Ruled_Approximation_for_Freeform_Mesh_Surfaces.pdf	https://dl.acm.org/doi/pdf/10.1145/3730866	36064705	2151088	36064705	11473906	gs-600dpi-q100; 10.94MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/IntrinsicDiffusion_Joint_Intrinsic_Layers_From_Latent_Diffusion_Models.pdf	https://dl.acm.org/doi/pdf/10.1145/3641519.3657472	36032986	1049965	36032986	4540261	gs-600dpi-q100; 4.33MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Proteus_ID_ID_Consistent_and_Motion_Coherent_Video_Customization.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763949	35889830	948614	35889830	6692208	gs-600dpi-q100; 6.38MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/TrackerSplat_Exploiting_Point_Tracking_for_Fast_and_Robust_Dynamic_3D_Gaussians_Reconstruction.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763829	35673146	873011	35673146	8951340	gs-600dpi-q100; 8.54MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Large_Area_Fabrication_Aware_Computational_Diffractive_Optics.pdf	https://dl.acm.org/doi/pdf/10.1145/3763358	35506990	2228772	35506990	16342736	gs-450dpi-q95; 15.59MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Robust_Single_shot_Structured_Light_3D_Imaging_via_Neural_Feature_Decoding.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763924	35426396	1281178	35426396	6641275	gs-600dpi-q100; 6.33MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/Variable_Shared_Template_for_Consistent_Non_rigid_ICP.pdf	https://dl.acm.org/doi/pdf/10.1145/3731428	35177552	1432249	35177552	5186912	gs-600dpi-q100; 4.95MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Editable_Physically_based_Reflections_in_Raytraced_Gaussian_Radiance_Fields.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763971	34999298	1350546	34999298	4628612	gs-600dpi-q100; 4.41MiB	ok
