status	path	source_url	original_logged_bytes	overcompressed_bytes	downloaded_bytes	final_bytes	method	reason
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/Spectral_Coarsening_With_Hodge_Laplacians.pdf	https://doi.org/10.1145/3588432.3591544	51730599	5022030	51730599	8696523	gs-600dpi-q100; 8.29MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2022/SofGAN_A_Portrait_Image_Generator_With_Dynamic_Styling.pdf	https://doi.org/10.1145/3470848	51596071	2674051	51596071	7570725	gs-360dpi-q95; 7.22MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Adaptive_Grid_Generation_for_Discretizing_Implicit_Complexes.pdf	https://doi.org/10.1145/3658215	51427615	1278599	51427615	7079614	gs-600dpi-q100; 6.75MiB	ok
download_timeout	obsidian-vault/paperPDFs/SIGGRAPH_2024/Lagrangian_Covector_Fluid_With_Free_Surface.pdf	https://doi.org/10.1145/3641519.3657514	51279451	1154966				timeout in ACM batch
download_timeout	obsidian-vault/paperPDFs/SIGGRAPH_2024/ConceptLab_Creative_Concept_Generation_using_VLM_Guided_Diffusion_Prior_Constraints.pdf	https://doi.org/10.1145/3659578	50832495	1993120				timeout in ACM batch
download_timeout	obsidian-vault/paperPDFs/SIGGRAPH_2022/Accurate_Diffuse_Lighting_From_Spherical_Gaussian_Lights.pdf	https://doi.org/10.1145/3532719.3543209	50143119	199483				timeout in ACM batch
download_timeout	obsidian-vault/paperPDFs/SIGGRAPH_2022/An_Inverse_Procedural_Modeling_Pipeline_for_SVBRDF_Maps.pdf	https://doi.org/10.1145/3502431	49331243	1817255				timeout in ACM batch
download_timeout	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Disentangled_Image_Colorization_via_Global_Anchors.pdf	https://doi.org/10.1145/3550454.3555432	49152734	2776530				timeout in ACM batch
download_timeout	obsidian-vault/paperPDFs/SIGGRAPH_2026/MotionBricks_Scalable_Real_Time_Motions_with_Modular_Latent_Generative_Model_and_Smart_Primitives.pdf	https://doi.org/10.1145/3811334	48356685	3479585				timeout in ACM batch
download_timeout	obsidian-vault/paperPDFs/SIGGRAPH_2024/Fluid_Control_With_Laplacian_Eigenfunctions.pdf	https://doi.org/10.1145/3641519.3657468	48237125	1006718				timeout in ACM batch
download_timeout	obsidian-vault/paperPDFs/SIGGRAPH_2022/Interactive_Editing_of_Monocular_Depth.pdf	https://doi.org/10.1145/3532719.3543235	48004208	336428				timeout in ACM batch
download_timeout	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Shadow_Harmonization_for_Realistic_Compositing.pdf	https://doi.org/10.1145/3610548.3618227	47821237	951328				timeout in ACM batch
download_timeout	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/K_surfaces_B_zier_Splines_Interpolating_at_Gaussian_Curvature_Extrema.pdf	https://doi.org/10.1145/3618383	46963993	1248017				timeout in ACM batch
download_timeout	obsidian-vault/paperPDFs/SIGGRAPH_2022/Fine_Wrinkling_on_Coarsely_Meshed_Thin_Shells.pdf	https://doi.org/10.1145/3462758	45416187	1922968				timeout in ACM batch
download_timeout	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/High_Density_Ratio_Multi_fluid_Simulation_with_Peridynamics.pdf	https://doi.org/10.1145/3618347	44921869	729326				timeout in ACM batch
